"1 - UInt32","2 - String","3 - String","4 - String","5 - Int32","6 - Int32","7 - Int32","8 - Int32","9 - Int32","10 - Int32","11 - Int32","12 - Int32","13 - Int32","14 - Int32","15 - Int32","16 - Int32","17 - Int32","18 - Int32","19 - Int32","20 - UInt32","21 - UInt32","22 - Int32","23 - Int32","24 - Single","25 - Single","26 - Int32","27 - UInt32","28 - UInt32","29 - Int32","30 - Int32"
"108500","through shot","through shot","Inflict 150% damage","26","0","0","500","12","0","0","590","550","0","7","0","1085","15","0","7","391010000","13","0","0","0","100","2","0","0","0"
"108505","fire arrow","fire arrow","Shoot flame arrows","26","0","0","10109","12","0","0","10110","101","0","7","5","1085","10","0","7","391010000","13","32","0","0","100","2","3","0","0"
"108510","poison arrow","poison arrow","Shoot poison arrows","26","0","0","10115","12","0","0","10116","801","0","7","10","1085","10","0","7","391010000","13","32","0","0","100","2","3","0","0"
"108515","multiple shot","multiple shot","Shoot 3 arrows simultaneously","26","0","0","500","12","0","0","590","550","0","7","15","1085","40","0","7","391010000","13","0","0","0","100","2","0","0","0"
"108520","Guided arrow","Guided arrow","100% accurate arrow","26","0","0","500","12","0","0","592","550","0","7","20","1085","40","0","7","391010000","13","0","0","0","100","2","0","0","0"
"108525","perfect shot","perfect shot","Inflict 200% damage","26","0","0","500","12","0","0","590","550","0","7","25","1085","70","0","7","391010000","13","0","0","0","100","2","0","0","0"
"108530","fire shot","fire shot","Arrow attack that inflicts additional flame damage","26","0","0","10109","12","0","0","10110","101","0","7","30","1085","30","0","7","391010000","13","42","0","0","100","2","3","0","0"
"108535","poison shot","poison shot","Arrow attack that inflicts additional poison damage","26","0","0","10115","12","0","0","10116","801","0","7","35","1085","30","0","7","391010000","13","42","0","0","100","2","3","0","0"
"108540","arc shot","arc shot","Inflict 250% damage","26","0","0","500","12","0","0","590","550","0","7","40","1085","100","0","7","391010000","13","0","0","0","100","2","0","0","0"
"108545","explosive shot","explosive shot","The strongest flame arrow","26","0","0","10109","12","0","0","10110","101","0","7","45","1085","50","0","7","391010000","13","42","0","0","100","2","3","0","0"
"108550","viper","viper","The strongest poison arrow","26","0","0","10115","12","0","0","10116","801","0","7","50","1085","50","0","7","391010000","13","42","0","0","100","2","3","0","0"
"108555","arrow shower","arrow shower","Shoot 5 arrows simulataneously ","26","0","0","500","12","0","0","590","550","0","7","55","1085","150","0","7","391010000","15","0","0","0","100","2","0","0","0"
"108560","shadow hunter","shadow hunter","100% accurate arrow with 250% damage","26","0","0","500","12","0","0","592","550","0","7","60","1085","250","0","7","391010000","13","0","0","0","100","2","0","0","0"
"108570","Dark pursuer","Dark pursuer","100% accurate arrow with 300% damage","26","0","0","500","12","0","0","592","550","0","7","70","1085","300","0","7","391010000","13","0","0","0","100","2","0","0","52"
"108600","Jab","Jab","A stabbing technique that disregards opponent's defense ","26","0","0","2601","12","0","0","0","10002","-1","7","0","1086","10","0","1","0","0","52","0","0","100","1","0","0","0"
"108610","Blood drain","Blood drain","Obsolve 5% of the enemy's HP. Can be used only once every minute. ","114","0","0","2202","2","0","0","0","801","-1","7","10","1086","20","0","1","0","16","600","0","0","100","3","0","5","0"
"108615","Pierce","Pierce","Inflict 200% damage","26","0","0","2601","12","0","0","0","10002","-1","7","15","1086","20","0","1","0","0","102","0","0","100","1","0","0","0"
"108620","shock","shock","A stabbing technique that disregards opponent's defense ","26","0","0","2601","12","0","0","0","10002","-1","7","20","1086","20","0","1","0","0","52","0","0","100","1","0","0","0"
"108630","Illusion","Illusion","Temporarily decreases enemy's attack accuracy","128","0","0","3101","12","0","0","0","801","0","7","30","1086","30","0","1","0","16","102","0","0","100","4","0","20","0"
"108635","Thrust","Thrust","Inflict 400% damage","26","0","0","2601","12","0","0","0","10002","-1","7","35","1086","50","0","1","0","0","102","0","0","100","1","0","0","0"
"108640","Cut","Cut","A stabbing technique that disregards opponent's defense ","26","0","0","2601","12","0","0","0","10002","-1","7","40","1086","50","0","1","0","0","52","0","0","100","1","0","0","0"
"108645","Stealth","Stealth","Stay invisible for 80 seconds without attacking","18","0","0","2705","-1","0","0","0","0","-1","1","45","1086","270","0","9","0","30","90","0","0","25","9","0","0","0"
"108650","Vampiric touch","Vampiric touch","Obsolve 10% of the enemy's HP. Can be used only once every minute. ","126","0","0","2202","2","0","0","0","801","-1","7","50","1086","50","0","1","0","16","600","0","0","100","3","0","5","0"
"108655","Spike","Spike","Inflict 600% damage","26","0","0","2601","12","0","0","0","10002","-1","7","55","1086","100","0","1","0","0","112","0","0","100","1","0","0","0"
"108670","Bloody Beast","Bloody Beast","A stabbing technique that disregards opponent's defense ","26","0","0","2601","12","0","0","0","10002","-1","7","70","1086","100","0","1","0","0","52","0","0","0","1","0","0","52"
"108700","Hide","Hide","Stay invisible for 40 seconds without moving","18","0","0","2704","-1","0","0","0","0","-1","1","0","1087","40","0","9","0","15","55","0","0","40","9","0","0","0"
"108705","minor healing","minor healing","Heal 60 HP","16","0","0","2601","7012","0","0","0","601","-1","2","5","1087","100","0","9","0","0","0","0","0","100","3","0","25","0"
"108710","evade","evade","Increases your defense ability by 200. ","24","0","0","2701","-1","0","0","0","2706","-1","1","10","1087","40","0","9","0","0","300","0","0","100","4","0","0","0"
"108715","Cat's eyes","Cat's eyes","Allows you to see an invisible enemy for 20 seconds","18","0","0","2701","-1","0","0","0","0","-1","1","15","1087","60","0","9","0","15","40","0","0","70","9","0","0","0"
"108725","light feet","light feet","Temporarily increases your running speed by 2 times","24","0","0","2701","-1","0","0","0","702","-1","1","25","1087","40","0","9","0","0","102","0","0","100","4","0","0","0"
"108730","safety","safety","Increases your defense ability by 400. ","24","0","0","2701","-1","0","0","0","2707","-1","1","30","1087","80","0","9","0","0","300","0","0","100","4","0","0","0"
"108735","Lupine Eyes","Lupine Eyes","Allows you and your party members to see an invisible enemy for 50 seconds","18","0","0","2701","-1","0","0","0","0","-1","1","35","1087","200","0","9","0","20","90","0","0","70","9","0","25","0"
"108736","Cure curse","Cure curse","Recovers lost skill points","18","0","0","2701","-1","0","0","0","702","-1","2","36","1087","80","0","9","370005000","15","12","0","0","100","5","0","25","0"
"108748","Cure disease","Cure disease","Neutralizes magics that decrease your HP","18","0","0","2701","-1","0","0","0","702","-1","2","48","1087","80","0","9","370006000","15","12","0","0","100","5","0","25","0"
"108760","scaled skin","scaled skin","Increases your defense ability by 800. ","24","0","0","2701","-1","0","0","0","2708","-1","1","60","1087","160","0","9","0","0","300","0","0","100","4","0","0","0"
"108770","Wild advent","Wild advent","Teleports to an enemy that are standing within a certain distance from you. ","0","0","0","701","-1","0","0","0","0","0","7","70","1087","130","0","9","0","0","3000","0","0","80","8","0","50","52"
"108800","valor","valor","[Passive]Increase your defense by 50% when your HP is down to 30% or below.","18","0","0","2701","-1","0","0","0","10121","0","1","0","1088","0","0","9","0","0","0","0","0","100","0","0","0","0"
"108802","Magic Shield","Magic Shield","Temporarily increases all your resistant point ","18","2","0","10122","-1","0","0","0","10123","-1","1","2","1088","200","0","9","379064000","10","600","0","0","100","4","0","0","0"
"108805","absoluteness","absoluteness","[Passive]Decreases all damages received by 10%","18","0","0","2701","-1","0","0","0","0","0","1","5","1088","0","0","9","0","0","0","0","0","100","0","0","0","0"
"108810","matchless","matchless","[Passive]Decreases all damages received by 15%","18","0","0","2701","-1","0","0","0","0","0","1","10","1088","0","0","9","0","0","0","0","0","100","0","0","0","0"
"109001","Flash","Flash","Use magic shocks to attack the enemy","16","0","0","2601","12","0","0","0","101","0","7","1","1090","4","0","9","0","15","43","0","0","30","3","0","25","0"
"109003","Shiver","Shiver","Continuous attack done for a set period of time ","16","0","0","2601","12","0","0","0","201","0","7","3","1090","5","0","9","0","15","43","0","0","30","3","0","25","0"
"109004","summon friend","summon friend","Retrieve a party member","16","0","0","2401","2","0","0","0","401","0","4","4","1090","5","0","9","0","15","0","0","0","100","8","0","10000","0"
"109005","Flame","Flame","A flame attack","16","0","0","2101","2","0","0","0","101","0","7","5","1090","5","0","9","0","15","43","0","0","30","3","0","25","0"
"109007","Cold wave","Cold wave","An Glacier attack that slows down your enemy for a set period of time","16","0","0","2201","2","0","0","0","201","0","7","7","1090","7","0","9","0","15","43","0","0","30","3","4","25","0"
"109009","Spark","Spark","Spark Lightningity on your enemy. It also has an added effect of neutralizing magic attacks.","16","0","0","2301","2","0","0","0","301","0","7","9","1090","15","0","9","0","15","43","0","0","30","3","0","25","0"
"109015","Gate","Gate","Teleport to the chosen resurrection spot ","16","0","0","2401","2","0","0","0","401","-1","1","15","1090","30","0","9","0","15","100","0","0","30","8","0","25","0"
"109035","Escape","Escape","Teleport all party members to your resurrection spot","16","0","0","2401","2","0","0","0","401","0","6","35","1090","400","0","9","0","15","600","0","0","30","8","0","10000","0"
"109503","Burn","Burn","A failsafe flame attack","16","0","0","2101","2","0","0","0","101","0","7","3","1095","20","0","9","0","10","0","0","0","100","3","0","5","0"
"109506","Resist fire","Resist fire","Increase resistance to fire by 20","16","0","0","2701","-1","0","0","0","701","-1","2","6","1095","15","0","9","0","15","0","0","0","30","4","0","25","0"
"109509","Blaze","Blaze","Burn your enemy with flames for a  set period of time","16","0","0","2101","2","0","0","0","101","0","7","9","1095","30","0","9","0","15","53","0","0","30","3","0","25","0"
"109515","Fire ball","Fire ball","Launch fireball at your enemy from far away ","16","0","0","2101","2","0","0","191","101","0","7","15","1095","50","0","9","0","15","43","0","0","30","3","0","35","0"
"109518","Ignition","Ignition","Spark flames on your enemy.  Additional damage are done to the enemy for a set period of time.","16","0","0","2101","2","0","0","0","111","0","7","18","1095","60","0","9","0","10","0","0","0","30","3","0","25","0"
"109524","Endure fire","Endure fire","Increase resistance to fire by 50","16","0","0","2701","-1","0","0","0","701","-1","2","24","1095","50","0","9","0","15","0","0","0","30","4","0","25","0"
"109527","Fire spear","Fire spear","Launch fire spears at your enemy from far away","16","0","0","2102","2","0","0","192","102","0","7","27","1095","80","0","9","0","15","43","0","0","30","3","0","35","0"
"109533","Fire burst","Fire burst","Launch solid fire objects at your enemy from far away","16","0","0","2102","2","0","0","191","101","0","10","33","1095","150","0","9","0","15","0","0","0","30","3","0","25","0"
"109535","Fire blast","Fire blast","Launch fire blast at your enemy from far away","16","0","0","2102","2","0","0","193","102","0","7","35","1095","150","0","9","370001000","15","43","0","0","30","3","0","35","0"
"109539","Hell fire","Hell fire","Burn your enemy with the flames of hell for a set period of time","16","0","0","2102","2","0","0","0","131","0","7","39","1095","150","0","9","0","15","43","0","0","30","3","0","25","0"
"109542","fire blade","fire blade","Hit your enemy with a staff.  It has additional fire damage.","130","0","0","2102","2","0","0","0","102","0","7","42","1095","100","0","11","0","0","0","0","0","100","1","3","5","0"
"109543","specter of fire","specter of fire","","16","0","0","2102","2","0","0","0","102","0","7","43","1095","75","0","9","0","10","0","0","0","100","3","0","5","0"
"109545","Inferno","Inferno","Retrieve fires of hell onto a specific location","16","0","0","2102","2","0","0","0","2911","255","10","45","1095","200","0","9","0","15","153","0","0","30","3","0","25","0"
"109548","Immunity fire","Immunity fire","Increase resistance to fire by 80","16","0","0","2702","-1","0","0","0","701","-1","2","48","1095","80","0","9","0","15","0","0","0","30","4","0","25","0"
"109551","Pillar of fire","Pillar of fire","Burn your enemy with a great flame","16","0","0","2103","0","0","0","0","113","0","7","51","1095","160","0","9","0","15","53","0","0","30","3","0","25","0"
"109554","Fire Thorn","Fire Thorn","Inflict flame damage and absorb their HP.  Absorbing HP is allowed on other players only.  ","16","3","0","2103","0","0","0","0","113","0","7","54","1095","220","0","9","379069000","15","60","0","0","30","3","0","25","0"
"109556","Manes of fire","Manes of fire","","16","0","0","2102","2","0","0","0","102","0","7","56","1095","95","0","9","0","10","0","0","0","100","3","0","5","0"
"109557","Fire Impact","Fire Impact","Inflict powerful flame damage with continuous damage which lasts temporarily. ","16","0","0","2103","0","0","0","193","113","0","7","57","1095","220","0","9","379070000","15","203","0","0","30","3","0","25","0"
"109560","Supernova","Supernova","Retrieve a supernova that explodes with great power","16","0","0","2103","0","0","0","0","2901","255","10","60","1095","400","0","9","0","15","153","0","0","30","3","0","25","0"
"109603","Freeze","Freeze","A failsafe Glacier attack","16","0","0","2201","2","0","0","0","201","0","7","3","1096","20","0","9","0","15","0","0","0","100","3","4","5","0"
