"1 - UInt32","2 - Byte","3 - String","4 - String","5 - UInt32","6 - Byte","7 - UInt32","8 - UInt32","9 - UInt32","10 - UInt32","11 - Byte","12 - Byte","13 - Byte","14 - Byte","15 - Byte","16 - Int16","17 - Int16","18 - Int16","19 - Int16","20 - Int16","21 - Int32","22 - Int32","23 - Int16","24 - Byte","25 - UInt32","26 - UInt32","27 - SByte","28 - SByte","29 - Byte","30 - Byte","31 - Byte","32 - Byte","33 - Byte","34 - Byte","35 - Byte","36 - Byte","37 - Byte"
"379235000","22","Dispell Scroll(Light) (Low Class item)","Transform an upgraded Glacier Staff to a Lighting Staff. (Low Class item)","0","0","37914000","37914000","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"381001000","22","Transformation Scroll ","Transformation Scroll ","0","0","38100100","38100100","0","0","97","0","17","0","0","0","0","0","0","1","10000","0","0","1","472001","1","1","99","0","0","0","0","0","0","0","0","0"
"381002000","22","Transformation Scroll 2","Transformation Scroll ","0","0","38100100","38100100","0","0","97","0","17","0","0","0","0","0","0","1","6000","0","0","1","0","2","15","99","0","0","0","0","0","0","0","0","0"
"381003000","22","Transformation Scroll 3","Transformation Scroll ","0","0","38100100","38100100","0","0","97","0","17","0","0","0","0","0","0","1","12000","0","0","1","0","3","30","99","0","0","0","0","0","0","0","0","0"
"381004000","22","Transformation Scroll 4","Transformation Scroll ","0","0","38100100","38100100","0","0","97","0","17","0","0","0","0","0","0","1","24000","0","0","1","0","4","45","99","0","0","0","0","0","0","0","0","0"
"389001000","22","Pink Rice Cake (small)","60HP Recovery","0","0","38900100","38900100","0","0","97","0","17","0","0","0","0","0","0","1","500","0","0","1","490001","0","1","99","0","0","0","0","0","0","0","0","0"
"389002000","22","Pink Rice Cake (middle)","120HP Recovery","0","0","38900200","38900200","0","0","97","0","17","0","0","0","0","0","0","1","500","0","0","1","490002","0","1","99","0","0","0","0","0","0","0","0","0"
"389003000","22","Pink Rice Cake (large)","240HP Recovery","0","0","38900300","38900300","0","0","97","0","17","0","0","0","0","0","0","1","500","0","0","1","490003","0","1","99","0","0","0","0","0","0","0","0","0"
"389004000","22","Green  Rice Cake (small)","60MP Recovery","0","0","38900400","38900400","0","0","97","0","17","0","0","0","0","0","0","1","500","0","0","1","490004","0","1","99","0","0","0","0","0","0","0","0","0"
"389005000","22","Green  Rice Cake (middle)","120MP Recovery","0","0","38900500","38900500","0","0","97","0","17","0","0","0","0","0","0","1","500","0","0","1","490005","0","1","99","0","0","0","0","0","0","0","0","0"
"389006000","22","Green  Rice Cake (large)","240MP Recovery","0","0","38900600","38900600","0","0","97","0","17","0","0","0","0","0","0","1","500","0","0","1","490006","0","1","99","0","0","0","0","0","0","0","0","0"
"389007000","22","White Rice Cake (Increase Running Speed)","","0","0","38900700","38900700","0","0","97","0","17","0","0","0","0","0","0","1","500","0","0","1","490007","0","1","99","0","0","0","0","0","0","0","0","0"
"389008000","22","White Rice Cake (Increase Defense)","","0","0","38900800","38900800","0","0","97","0","17","0","0","0","0","0","0","1","500","0","0","1","490008","0","1","99","0","0","0","0","0","0","0","0","0"
"389009000","22","White Rice Cake (Increase HP)","","0","0","38900900","38900900","0","0","97","0","17","0","0","0","0","0","0","1","500","0","0","1","490009","0","1","99","0","0","0","0","0","0","0","0","0"
"389010000","22","Holy water","HP Recovery Potion","0","0","38901000","38901000","0","0","97","0","17","0","0","0","0","0","50","1","70","0","0","1","490010","0","1","99","0","0","0","0","0","0","0","253","0"
"389011000","22","Water of life","90HP Recovery Potion","0","0","38901100","38901100","0","0","97","0","17","0","0","0","0","0","60","1","160","0","0","1","490011","0","1","99","0","0","0","0","0","0","0","253","0"
"389012000","22","Water of love","180HP Recovery Potion","0","0","38901200","38901200","0","0","97","0","17","0","0","0","0","0","70","1","600","0","0","1","490012","0","1","99","0","0","0","0","0","0","0","253","0"
"389013000","22","Water of grace","360HP Recovery Potion","0","0","38901300","38901300","0","0","97","0","17","0","0","0","0","0","80","1","2000","0","0","1","490013","0","1","99","0","0","0","0","0","0","0","253","0"
"389014000","22","Water of favors","720HP Recovery Potion","0","0","38901400","38901400","0","0","97","0","17","0","0","0","0","0","90","1","7000","0","0","1","490014","0","1","99","0","0","0","0","0","0","0","253","0"
"389015000","22","Water of bless","1440HP Recovery Potion","0","0","38901500","38901500","0","0","97","0","17","0","0","0","0","0","100","1","10000","0","0","1","490015","0","1","99","0","0","0","0","0","0","0","0","0"
"389016000","22","Potion of spirit","120MP Recovery","0","0","38901600","38901600","0","0","97","0","17","0","0","0","0","0","22","1","160","0","0","1","490016","0","1","99","0","0","0","0","0","0","0","253","0"
"389017000","22","Potion of intelligence","240MP Recovery","0","0","38901700","38901700","0","0","97","0","17","0","0","0","0","0","24","1","600","0","0","1","490017","0","1","99","0","0","0","0","0","0","0","253","0"
"389018000","22","Potion of sagacity","480MP Recovery","0","0","38901800","38901800","0","0","97","0","17","0","0","0","0","0","26","1","2000","0","0","1","490018","0","1","99","0","0","0","0","0","0","0","253","0"
"389019000","22","Potion of wisdom","960MP Recovery","0","0","38901900","38901900","0","0","97","0","17","0","0","0","0","0","28","1","7000","0","0","1","490019","0","1","99","0","0","0","0","0","0","0","253","0"
"389020000","22","Potion of soul","1920MP Recovery","0","0","38902000","38902000","0","0","97","0","17","0","0","0","0","0","30","1","15000","0","0","1","490020","0","1","99","0","0","0","0","0","0","0","253","0"
"389021000","22","Spell of flame","Close-range attack","0","0","38900000","38900000","0","0","97","0","17","0","3","0","0","0","50","1","60","0","0","1","490021","0","40","99","0","0","0","0","0","0","0","0","0"
"389022000","22","Spell of fire ball","Fire Ball","0","0","38900000","38900000","0","0","97","0","17","0","0","0","0","0","200","1","60","0","0","1","490022","0","1","99","0","0","0","0","0","0","0","0","0"
"389023000","22","Spell of life","480HP ","0","0","38902300","38902300","0","0","97","0","17","0","3","0","0","0","100","1","3600","0","0","1","490023","0","45","99","0","0","0","0","0","120","0","255","0"
"389024000","22","Explosive arrow","Explosive Arrow","0","0","39102000","39102000","0","0","97","0","17","0","2","0","0","0","300","1","60","0","0","1","490024","0","35","99","0","0","0","0","0","0","0","0","0"
"389025000","22","Net","Rogue`s Magic","0","0","38902500","38902500","0","0","95","0","17","0","2","0","0","0","300","1","360","0","0","1","490025","0","30","99","0","0","0","0","0","0","0","0","0"
"389026000","22","Prayer of god`s power","","0","0","38902600","38902600","0","0","97","0","17","0","4","0","0","0","150","1","2400","0","0","1","490026","0","45","99","0","0","85","0","0","0","0","255","0"
"389027000","22","Prayer of wind","","0","0","38902700","38902700","0","0","97","0","17","0","4","0","0","0","150","1","2500","0","0","1","490027","0","46","99","0","0","0","0","0","0","0","0","0"
"389028000","22","Prayer of hell fire","","0","0","38902800","38902800","0","0","97","0","17","0","4","0","0","0","150","1","3000","0","0","1","490028","0","47","99","0","0","0","0","0","0","0","0","0"
"389029000","22","Prayer of earth","","0","0","38902900","38902900","0","0","97","0","17","0","4","0","0","0","150","1","3500","0","0","1","490029","0","48","99","0","0","0","0","0","0","0","0","0"
"389030000","22","Prayer of the laying on of hands","","0","0","38903000","38903000","0","0","97","0","17","0","4","0","0","0","150","1","4000","0","0","1","490030","0","49","99","0","0","0","0","0","0","0","0","0"
"389031000","22","Prayer of holy Armor","","0","0","38903100","38903100","0","0","97","0","17","0","4","0","0","0","150","1","4500","0","0","1","490031","0","50","99","0","0","0","0","0","0","0","0","0"
"389032000","22","Prayer of anger","","0","0","38903200","38903200","0","0","97","0","17","0","4","0","0","0","150","1","5000","0","0","1","490032","0","51","99","0","0","0","0","0","0","0","0","0"
"389033000","22","Styx","","0","0","38903300","38903300","0","0","97","0","17","0","2","0","0","0","250","1","8000","0","0","1","490033","0","45","99","0","0","0","0","136","0","0","255","0"
"389034000","22","Bezoar ","Event Item","0","0","38903400","38903400","0","0","97","0","17","0","0","0","0","0","1","1","1000","0","0","1","490034","0","1","99","0","0","0","0","0","0","0","0","0"
"389035000","22","glutinous Rice Cake","Event Item","0","0","38903500","38903500","0","0","97","0","17","0","0","0","0","0","1","1","1000","0","0","1","490035","0","1","99","0","0","0","0","0","0","0","0","0"
"389036000","22","Wheat gluten","Event Item","0","0","38903600","38903600","0","0","97","0","17","0","0","0","0","0","1","1","200","0","0","1","490036","0","1","99","0","0","0","0","0","0","0","0","0"
"389037000","22","Talisman","Event Item","0","0","38903700","38903700","0","0","97","0","17","0","0","0","0","0","1","1","1000","0","0","1","490037","0","1","99","0","0","0","0","0","0","0","0","0"
"389038000","22","Flame Resistance Potion","Increase resistance to flame attacks","0","0","38903800","38903800","0","0","97","0","17","0","1","0","0","0","200","1","2500","0","0","1","490038","0","45","99","0","0","136","0","0","0","0","255","0"
"389039000","22","Glacier Resistance Potion","Increase resistance to Glacier attacks","0","0","38903900","38903900","0","0","97","0","17","0","1","0","0","0","200","1","2500","0","0","1","490039","0","46","99","0","0","138","0","0","0","0","255","0"
"389040000","22","Lightning Resistnace Potion","Increase resistance to Lightning attacks","0","0","38904000","38904000","0","0","97","0","17","0","1","0","0","0","200","1","2500","0","0","1","490040","0","47","99","0","0","140","0","0","0","0","255","0"
"389041000","22","Spell of Lion`s Strength","Clan`s Offline Item","0","0","38902300","38902300","0","0","97","0","17","0","0","0","0","0","10","1","2500","0","0","1","490041","0","1","99","0","0","0","0","0","0","0","0","0"
"389042000","22","Retrieving Clan Member","Used to retrieve a clan member","0","0","38902300","38902300","0","0","97","0","17","0","0","0","0","0","1","1","120","0","0","1","490042","0","1","99","0","1","0","0","0","0","0","0","0"
"389043000","22","Rock","A rock for throwing ","0","0","38904300","38904300","0","0","97","0","17","0","0","0","0","0","1","1","100","0","0","1","490043","0","1","99","0","0","0","0","0","0","0","255","0"
"389045000","22","Reserve Life","Disables enemies HP blessing","0","0","38905100","38905100","0","0","97","0","17","0","0","0","0","0","0","1","5400","0","0","1","490045","0","46","99","0","0","0","0","0","0","0","0","0"
"389047000","22","Shrinking Potion","Shrinks the character size in half","0","0","38904700","38904700","0","0","97","0","17","0","0","0","0","0","1","1","1000","0","0","1","490035","0","1","99","0","0","0","0","0","0","0","0","0"
"389047500","22","Enlarging Potion","Doubles the character size","0","0","38904750","38904750","0","0","97","0","17","0","0","0","0","0","0","1","100","0","0","1","490034","0","1","99","0","0","0","0","0","0","0","0","0"
"389048000","22","Suicide Bbomb","War Item","0","0","38904800","38904800","0","0","97","0","17","0","0","0","0","0","1","1","100","0","0","1","490044","0","46","99","0","0","0","0","0","0","0","0","0"
"389050000","22","Calling Friend Scroll ","Scroll for retrieving party members","0","0","38905000","38905000","0","0","97","0","17","0","3","0","0","0","0","1","12000","0","0","1","490050","0","20","99","0","0","0","0","0","0","0","255","0"
"389052000","22","Speed up liquid medicine","Increase attack speed","0","0","38905200","38905200","0","0","97","0","17","0","0","0","0","0","0","1","3600","0","0","1","490052","0","30","99","0","128","0","0","0","0","0","0","0"
"389053000","22","Attack up liquid medicine","Increase attack power","0","0","38905300","38905300","0","0","97","0","17","0","0","0","0","0","0","1","3600","0","0","1","490053","0","30","99","0","128","0","0","0","0","0","0","0"
"389054000","22","Alacrity potion","Increase success rate of attacks","0","0","38905400","38905400","0","0","97","0","17","0","0","0","0","0","0","1","2400","0","0","1","490054","0","30","99","0","128","0","0","0","0","0","0","0"
"389055000","22","Scroll of shell","Scroll for defensive shield","0","0","38905500","38905500","0","0","97","0","17","0","3","0","0","0","0","1","4200","0","0","1","490055","0","30","99","0","128","0","0","0","0","0","0","0"
"389056000","22","Potion of intelligence","Potion for increasing intelligence","0","0","38905600","38905600","0","0","97","0","17","0","0","0","0","0","0","1","5400","0","0","1","490056","0","30","99","0","128","0","0","0","0","0","0","0"
"389057000","22","Poison arrow of harpy","Poison arrow of harpy","0","0","38905700","38905700","0","0","97","0","17","0","2","0","0","0","0","1","3600","0","0","1","490057","0","30","99","0","128","0","0","150","0","0","0","0"
"389058000","22","Prayer of rage","Prayer of rage","0","0","38905800","38905800","0","0","97","0","17","0","4","0","0","0","0","1","2400","0","0","1","490058","0","30","99","0","128","0","0","0","0","0","0","0"
"389059000","22","Potion of recovery","HP Recovery Potion","0","0","38905900","38905900","0","0","97","0","17","0","0","0","0","0","0","1","24000","0","0","1","490059","0","15","99","0","128","0","0","0","0","0","0","0"
"389060000","22","Water of life(Store)","90 HP Recovery","0","0","38901100","38901100","0","0","97","0","17","0","0","0","0","0","60","1","160","0","0","1","490060","0","1","99","0","0","0","0","0","0","0","0","0"
"389061000","22","Water of love(Store)","180 HP Recovery","0","0","38901200","38901200","0","0","97","0","17","0","0","0","0","0","70","1","600","0","0","1","490061","0","1","99","0","0","0","0","0","0","0","0","0"
"389062000","22","Water of grace(Store)","360 HP Recovery","0","0","38901300","38901300","0","0","97","0","17","0","0","0","0","0","80","1","2000","0","0","1","490062","0","1","99","0","0","0","0","0","0","0","0","0"
"389063000","22","Water of favors(Store)","720 HP Recovery","0","0","38901400","38901400","0","0","97","0","17","0","0","0","0","0","90","1","7000","0","0","1","490063","0","1","99","0","0","0","0","0","0","0","0","0"
"389064000","22","Water of bless(Store)","1440 HP Recovery","0","0","38901500","38901500","0","0","97","0","17","0","0","0","0","0","100","1","10000","0","0","1","490064","0","1","99","0","0","0","0","0","0","0","0","0"
"389065000","22","Low quality jewel","Quest item","0","0","37903600","37903600","0","0","95","0","17","0","0","0","0","0","0","1","30000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"389074000","22","Crude Sapphire","","0","0","38907400","38907400","0","0","97","0","17","0","0","0","0","0","0","1","900000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"389075000","22","Crystal","","0","0","38907500","38907500","0","0","97","0","17","0","0","0","0","0","0","1","300000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"389076000","22","Opal","","0","0","38907600","38907600","0","0","97","0","17","0","0","0","0","0","0","1","600000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"389077000","22","Snow ball","","0","0","38907700","38907700","0","0","97","0","17","0","0","0","0","0","1","1","10","0","0","1","490077","0","1","99","0","0","0","0","0","0","0","0","0"
"389078000","22","Potion of spirit","120 MP Recovery","0","0","38901600","38901600","0","0","97","0","17","0","0","0","0","0","22","1","160","0","0","1","490078","0","1","99","0","0","0","0","0","0","0","0","0"
"389079000","22","Potion of intelligence","240 MP Recovery","0","0","38901700","38901700","0","0","97","0","17","0","0","0","0","0","24","1","600","0","0","1","490079","0","1","99","0","0","0","0","0","0","0","0","0"
"389080000","22","Potion of sagacity","480 MP Recovery","0","0","38901800","38901800","0","0","97","0","17","0","0","0","0","0","26","1","2000","0","0","1","490080","0","1","99","0","0","0","0","0","0","0","0","0"
"389081000","22","Potion of wisdom","960 MP Recovery","0","0","38901900","38901900","0","0","97","0","17","0","0","0","0","0","28","1","7000","0","0","1","490081","0","1","99","0","0","0","0","0","0","0","0","0"
"389082000","22","Potion of soul","1920 MP Recovery","0","0","38902000","38902000","0","0","97","0","17","0","0","0","0","0","30","1","15000","0","0","1","490082","0","1","99","0","0","0","0","0","0","0","0","0"
"389083000","22","Acid potion","A potion that can be thrown to decrease the durability of an Armor by 2,000. ","0","0","38908300","38908300","0","0","95","0","15","0","0","0","0","0","1","1","120000","0","0","1","490083","0","1","99","0","0","0","0","0","0","0","255","0"
"389084000","22","MP Shell","Decreases 50% of MP from enemies standing within 10 meters from you","0","0","38908400","38908400","0","0","97","0","15","0","0","0","0","0","30","1","12500","0","0","1","490101","0","1","99","0","0","0","0","0","0","0","251","0"
"389085000","22","Super MP Shell","Decreases 20% of MP from enemies standing within 20 meters from you","0","0","38908500","38908500","0","0","97","0","15","0","0","0","0","0","30","1","20000","0","0","1","490102","0","1","99","0","0","0","0","0","0","0","251","0"
"389086000","22","Hyper MP Shell","Decreases 80% of MP from enemies standing within 5 meters from you","0","0","38908600","38908600","0","0","97","0","15","0","0","0","0","0","30","1","100000","0","0","1","490103","0","1","99","0","0","0","0","0","0","0","0","0"
"389087000","22","durability Shell","Decreases 50% of durability from enemies standing within 10 meters from you","0","0","38908700","38908700","0","0","97","0","15","0","0","0","0","0","30","1","12500","0","0","1","490104","0","1","99","0","0","0","0","0","0","0","251","0"
"389088000","22","Super durability Shell","Decreases 20% of durability from enemies standing within 20 meters from you","0","0","38908800","38908800","0","0","97","0","15","0","0","0","0","0","30","1","20000","0","0","1","490105","0","1","99","0","0","0","0","0","0","0","251","0"
"389089000","22","Hyper durability Shell","Decreases 80% of durability from enemies standing within 5 meters from you","0","0","38908900","38908900","0","0","97","0","15","0","0","0","0","0","30","1","100000","0","0","1","490106","0","1","99","0","0","0","0","0","0","0","0","0"
"389090000","22","HP Shell","Decreases 50% of HP from enemies standing within 10 meters from you","0","0","38909000","38909000","0","0","97","0","15","0","0","0","0","0","30","1","12500","0","0","1","490107","0","1","99","0","0","0","0","0","0","0","251","0"
"389091000","22","Super HP Shell","Decreases 20% of HP from enemies standing within 20 meters from you","0","0","38909100","38909100","0","0","97","0","15","0","0","0","0","0","30","1","20000","0","0","1","490108","0","1","99","0","0","0","0","0","0","0","251","0"
"389092000","22","Hyper HP Shell","Decreases 80% of HP from enemies standing within 5 meters from you","0","0","38909200","38909200","0","0","97","0","15","0","0","0","0","0","30","1","100000","0","0","1","490109","0","1","99","0","0","0","0","0","0","0","0","0"
"389093000","22","HP Scroll ","Recover 2000HP for the Knights that are standing within 30 meters from you","0","0","38909300","38909300","0","0","97","0","15","0","0","0","0","0","1","1","25000","0","0","1","490131","0","1","99","0","0","0","0","0","0","0","251","0"
"389094000","22","Defense Scroll ","Increase Defense by 500 for 45 seconds for the Knights that are standing within 30 meters from you","0","0","38909400","38909400","0","0","97","0","15","0","0","0","0","0","1","1","20000","0","0","1","490133","0","1","99","0","0","0","0","0","0","0","251","0"
"389095000","22","Resistance Scroll ","Increase Resistance by 500 for 45 seconds for the Knights that are standing within 30 meters from you","0","0","38909500","38909500","0","0","97","0","15","0","0","0","0","0","1","1","20000","0","0","1","490134","0","1","99","0","0","0","0","0","0","0","251","0"
"389096000","22","Attack Speed Scroll ","Increase attack speed by 30% for 45 seconds for the Knights that are standing within 30 meters from you","0","0","38909600","38909600","0","0","97","0","15","0","0","0","0","0","1","1","20000","0","0","1","490135","0","1","99","0","0","0","0","0","0","0","251","0"
"389097000","22","Persistent HP Scroll ","Recover 4500HP for 30 seconds for the Knights that are standing within 30 meters from you","0","0","38909700","38909700","0","0","97","0","15","0","0","0","0","0","1","1","20000","0","0","1","490132","0","1","99","0","0","0","0","0","0","0","251","0"
"389098000","22","Magic Attack Scroll ","Increase Magic Attack Power by 30% for 45 seconds for the Knights that are standing within 30 meters from you","0","0","38909800","38909800","0","0","97","0","15","0","0","0","0","0","1","1","20000","0","0","1","490136","0","1","99","0","0","0","0","0","0","0","251","0"
"389099000","22","Physical Attack Scroll ","Increase Physical Attack Power by 30% for 45 seconds for the Knights that are standing within 30 meters from you","0","0","38909900","38909900","0","0","97","0","15","0","0","0","0","0","1","1","20000","0","0","1","490137","0","1","99","0","0","0","0","0","0","0","251","0"
"389100000","22","Defense Scroll for Ladder Truck","Increase Defense by 250 for 60 seconds for the Knights that are standing within 30 meters from you","0","0","38910000","38910000","0","0","97","0","15","0","0","0","0","0","1","1","20000","0","0","1","490121","0","1","99","0","0","0","0","0","0","0","251","0"
"389101000","22","Catapult Key","Catapult Key","0","0","38910100","38910100","0","0","97","0","15","0","0","0","0","0","1","1","1250000","0","0","1","450001","0","1","99","0","0","0","0","0","0","0","251","0"
"389102000","22","Ram Key","Ram Key","0","0","38910200","38910200","0","0","97","0","15","0","0","0","0","0","1","1","1250000","0","0","1","450002","0","1","99","0","0","0","0","0","0","0","251","0"
"389103000","22","Ladder Truck Key","Ladder Truck Key","0","0","38910300","38910300","0","0","97","0","15","0","0","0","0","0","1","1","2500000","0","0","1","450003","0","1","99","0","0","0","0","0","0","0","251","0"
"389104000","22","Leader Car Key","Leader Car Key","0","0","38910400","38910400","0","0","97","0","15","0","0","0","0","0","1","1","1250000","0","0","1","450004","0","1","99","0","1","0","0","0","0","0","251","0"
"389105000","22","Nova Shell","Inflict damage to the enemies that are standing within 10 meters from this shell`s explosion","0","0","38910500","38910500","0","0","97","0","15","0","0","0","0","0","30","1","25000","0","0","1","490110","0","1","99","0","0","0","0","0","0","0","251","0"
"389110000","22","Teleport Item","Move the NPC that are in the castle ","0","0","38911000","38911000","0","0","97","0","15","0","0","0","0","0","1","1","1000000","0","0","1","490201","0","1","99","0","0","0","0","0","0","0","252","0"
"389111000","22","Stage1 Guard Tower","Guard Tower","0","0","38911100","38911100","0","0","97","0","15","0","0","0","0","0","1","1","1000000","0","0","1","490202","0","1","99","0","0","0","0","0","0","0","252","0"
"389112000","22","Stage2 Guard Tower","Guard Tower","0","0","38911200","38911200","0","0","97","0","15","0","0","0","0","0","1","1","1000000","0","0","1","490202","0","1","99","0","0","0","0","0","0","0","252","0"
"389113000","22","Stage3 Guard Tower","Guard Tower","0","0","38911300","38911300","0","0","97","0","15","0","0","0","0","0","1","1","1000000","0","0","1","490202","0","1","99","0","0","0","0","0","0","0","252","0"
"389114000","22","Stage1 Sentry","Sentry","0","0","38911400","38911400","0","0","98","0","15","0","0","0","0","0","1","1","1000000","0","0","1","490202","0","1","99","0","0","0","0","0","0","0","252","0"
"389115000","22","Stage2 Sentry","Sentry","0","0","38911500","38911500","0","0","98","0","15","0","0","0","0","0","1","1","1000000","0","0","1","490202","0","1","99","0","0","0","0","0","0","0","252","0"
"389116000","22","Stage3 Sentry","Sentry","0","0","38911600","38911600","0","0","98","0","15","0","0","0","0","0","1","1","1000000","0","0","1","490202","0","1","99","0","0","0","0","0","0","0","252","0"
"389151000","22","Catapult Key","Event Item","0","0","38910100","38910100","0","0","97","0","15","0","0","0","0","0","1","1","0","0","0","1","450011","0","1","99","0","0","0","0","0","0","0","0","0"
"389152000","22","Ram Key","Event Item","0","0","38910200","38910200","0","0","97","0","15","0","0","0","0","0","1","1","0","0","0","1","450012","0","1","99","0","0","0","0","0","0","0","0","0"
"389153000","22","Ladder Truck Key","Event Item","0","0","38910300","38910300","0","0","97","0","15","0","0","0","0","0","1","1","0","0","0","1","450013","0","1","99","0","0","0","0","0","0","0","0","0"
"389154000","22","Leader Car Key","Event Item","0","0","38910400","38910400","0","0","97","0","15","0","0","0","0","0","1","1","0","0","0","1","450014","0","1","99","0","1","0","0","0","0","0","0","0"
"389155000","22","Weapon Enchant Scroll","Increass weapons damage rate","0","0","80006100","80006100","0","0","97","0","15","0","0","0","0","0","30","1","2000","0","0","1","500049","0","1","99","0","0","0","0","0","0","0","0","0"
"389156000","22","Armor Enchant Scroll","Increases armor defense rate","0","0","80006200","80006200","0","0","97","0","15","0","0","0","0","0","30","1","2000","0","0","1","500050","0","1","99","0","0","0","0","0","0","0","0","0"
"389158000","22","Energy Rock","Quest item","0","0","13562300","13562300","0","0","95","0","0","0","0","0","0","0","1","1","50","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"391010000","22","Arrow","","0","0","39101000","39101000","0","0","120","0","15","0","0","0","0","0","0","1","1","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"391020000","22","Iron Arrow","","0","0","39101000","39101000","0","0","120","0","15","0","0","0","0","0","0","1","100","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"392010000","22","throwing spear","","0","0","39201000","39201000","0","0","130","0","15","0","0","0","0","0","0","1","1","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"392011000","22","Pincer Poison","Royal Guard quest item","0","0","39201100","39201100","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"392012000","22","Undying Bone","Unnamed Warrior quest item","0","0","39201200","39201200","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"700001000","22","Redistribution Item","Allows you to redistribute your points","0","0","70000100","70000100","0","0","255","0","15","0","0","0","0","0","1","1","2500","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"700002000","22","Trina`s Piece","Increases the success rate for Blessed Upgrade Scroll ","0","0","70000200","70000200","0","0","255","0","15","0","0","0","0","0","1","1","2500","0","0","0","0","255","1","99","0","0","0","0","0","0","0","0","0"
"700003000","22","","","0","0","70000300","70000300","0","0","255","0","15","0","0","0","0","0","1","5","2500","0","0","0","490088","0","1","99","0","0","0","0","0","0","0","0","0"
"700004000","22","Monster Summon Staff","Summon unique monster","0","0","70000300","70000300","0","0","255","0","15","0","0","0","0","0","1","1","2500","0","0","0","490093","0","1","99","0","0","0","0","0","0","0","0","0"
"700005000","22","","","0","0","70000300","70000300","0","0","255","0","15","0","0","0","0","0","1","5","2500","0","0","0","490096","0","1","99","0","0","0","0","0","0","0","0","0"
"700006000","22","Monster Summon Staff(Event)","Summon unique monster.(Ultra Premium event item)","0","0","70000300","70000300","0","0","255","0","15","0","0","0","0","0","1","10","2500","0","0","0","490097","0","1","99","0","0","0","0","0","0","0","0","0"
"800002000","22","Re-Spawn Teleport Scroll","Teleport to designated re-spawn point.","0","0","80000200","80000200","0","0","255","0","15","0","0","0","0","0","1","20","2000","0","0","0","500022","0","1","99","0","0","0","0","0","0","0","0","0"
"800003000","22","STR+ Scroll(Stat)(L)","Increases STR by 15","0","0","80000300","80000300","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500023","0","1","99","0","0","15","0","0","0","0","0","0"
"800004000","22","HP+ Scroll(Stat)(L)","Increases HP by 15","0","0","80000400","80000400","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500024","0","1","99","0","0","0","15","0","0","0","0","0"
"800005000","22","DEX+ Scroll(Stat)(L)","Increases DEX by 15","0","0","80000500","80000500","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500025","0","1","99","0","0","0","0","15","0","0","0","0"
"800006000","22","INT+ Scroll(Stat)(L)","Increases INT by 15","0","0","80000600","80000600","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500026","0","1","99","0","0","0","0","0","15","0","0","0"
"800007000","22","MP+ Scroll(Stat)(L)","Increases MP by 15","0","0","80000700","80000700","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500027","0","1","99","0","0","0","0","0","0","15","0","0"
"800008000","22","Power of Lion Scroll(Stat)(L)","Increases STR, HP, DEX, INT & MP by 10","0","0","80000800","80000800","0","0","255","0","15","0","0","0","0","0","1","20","2000","0","0","0","500028","0","1","99","0","0","10","10","10","10","10","0","0"
"800009000","22","150 Defense+ Scroll(L)","Increases Defense by 150","0","0","80000900","80000900","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","150","0","500029","0","20","99","0","0","0","0","0","0","0","0","0"
"800010000","22","300 Defense+ Scroll(L)","Increases Defense by 300","0","0","80001000","80001000","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","300","0","500030","0","30","99","0","0","0","0","0","0","0","0","0"
"800011000","22","500 HP+ Scroll(L)","Increases HP by 500","0","0","80001100","80001100","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500031","0","20","99","0","0","0","0","0","0","0","0","0"
"800012000","22","1000 HP+ Scroll(L)","Increases HP by 1000","0","0","80001200","80001200","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500032","0","30","99","0","0","0","0","0","0","0","0","0"
"800013000","22","1500 HP+ Scroll(L)","Increases HP by 1500","0","0","80001300","80001300","0","0","255","0","15","0","0","0","0","0","1","30","2000","0","0","0","500033","0","40","99","0","0","0","0","0","0","0","0","0"
